,,0
SGP,6,1.2974546152713185e-06
SGP,7,0.0
SGP,8,0.0
SGP,9,2.79421418886629e-05
SGP,10,0.0
SGP,11,0.0014301407161307997
SGP,12,0.0005220249724259999
SGP,13,1.9486911461291845e-09
SGP,14,6.012588009397044e-07
SVK,1,3.027817947500675e-05
SVK,2,1.1233268230983695e-05
SVK,3,1.0747554184610158e-05
SVK,4,0.0
SVK,5,6.502812653788502e-05
SVK,6,0.0
SVK,7,4.016007783307409e-06
SVK,8,0.05004940519982234
SVK,9,2.7472289661609206e-05
SVK,10,3.574622342278796e-05
SVK,11,0.0149875836175872
SVK,12,0.0023434385092358997
SVK,13,7.834597101724732e-09
SVK,14,2.9695485501099656e-05
SVN,1,5.70813834226745e-05
SVN,2,5.7753385820983303e-05
SVN,3,5.452966882361398e-06
SVN,4,5.5665273145075575e-08
SVN,5,0.00011901307056263333
SVN,6,0.0
SVN,7,0.0
SVN,8,0.10609834660168756
SVN,9,5.435259343748196e-05
SVN,10,0.0
SVN,11,0.02616811840521077
SVN,12,0.0008337437541579666
SVN,13,4.65805130576838e-07
SVN,14,0.00020479785848109998
SWE,1,0.0002863329291202333
SWE,2,3.376517892302974e-06
SWE,3,2.7782983974918634e-05
SWE,4,9.013695022345723e-07
SWE,5,9.467396118174876e-05
SWE,6,7.359179352492989e-06
SWE,7,0.0
SWE,8,0.0010274522981253
SWE,9,1.487627262770477e-05
SWE,10,1.660325647839436e-06
SWE,11,0.006403770444177
SWE,12,0.00036051696735586665
SWE,13,3.72279492990147e-08
SWE,14,2.909385867728279e-05
THA,1,0.0001850367062234
THA,2,2.4609892980200524e-05
THA,3,3.898033476829505e-05
THA,4,1.1172221315065892e-06
THA,5,0.0006216019423337001
THA,6,3.1683160036385755e-06
THA,7,0.0
THA,8,0.0447999637193749
THA,9,5.343997822092624e-05
THA,10,0.0
THA,11,0.06062252866154736
THA,12,0.004751396409332033
THA,13,0.0
THA,14,0.00029812201434086666
TUN,1,0.0004607927853036333
TUN,2,1.1428605470208151e-05
TUN,3,4.721243095269814e-06
TUN,4,6.665200468856053e-08
TUN,5,0.0009024814905042999
TUN,6,0.0
TUN,7,2.720173078188149e-06
TUN,8,0.03448065103219283
TUN,9,0.0
TUN,10,0.0
TUN,11,0.020017024951083432
TUN,12,0.0038565529783578666
TUN,13,0.0
TUN,14,0.00033688198503770004
TUR,1,6.252947647397786e-05
TUR,2,1.2934128106223726e-05
TUR,3,4.802332234965422e-06
TUR,4,1.4243050983937347e-06
TUR,5,9.060284241946975e-05
TUR,6,2.32733090942017e-05
TUR,7,4.4459383711349276e-07
TUR,8,0.016620653511459568
TUR,9,1.7612901327659396e-05
TUR,10,1.477198212766135e-06
TUR,11,0.011717095465714568
TUR,12,0.0029033229818456
TUR,13,0.0
TUR,14,0.00017234422493766667
TWN,1,0.0001660987804225
TWN,2,7.522737964896022e-06
TWN,3,8.254431785905286e-06
TWN,4,2.3893950937764536e-07
TWN,5,0.0010043146946659665
TWN,6,1.2606952248771164e-05
TWN,7,0.0
TWN,8,0.0095285362892926
TWN,9,5.785810690200317e-05
TWN,10,9.028413205780458e-06
TWN,11,0.0068365634280047995
TWN,12,0.0013317348881362668
TWN,13,4.875379504268888e-07
TWN,14,9.571334975083454e-06
UKR,1,0.00016260839423830003
UKR,2,2.9839486751535166e-05
UKR,3,2.7054544293413795e-05
UKR,4,2.641999127444503e-08
UKR,5,0.0005127682682322
UKR,6,1.5004957969185695e-05
UKR,7,2.7506605318304735e-05
UKR,8,0.11616080077292278
UKR,9,5.434389516679964e-05
UKR,10,0.00016143704193036668
UKR,11,0.024541835298310402
UKR,12,0.004715004014721034
UKR,13,1.3582540951254706e-07
UKR,14,0.00020061118256316666
USA,1,0.0001339875459104
USA,2,1.6701772139328903e-05
USA,3,1.2886428771837898e-05
USA,4,7.114850293575808e-06
USA,5,0.0005629147865927
USA,6,2.3559785505505394e-05
USA,7,2.32027440248544e-06
USA,8,0.026599166409125238
USA,9,2.2122577173257124e-05
USA,10,1.0762678062778707e-06
USA,11,0.0239580945108399
USA,12,0.0003679214894521667
USA,13,5.549858124577209e-06
USA,14,2.370888173322986e-05
VNM,1,0.00034480276461666665
VNM,2,0.0
VNM,3,5.775868620847793e-05
VNM,4,3.5635935722272323e-06
VNM,5,0.0016444060055105334
VNM,6,1.4925331911394486e-05
VNM,7,0.0
VNM,8,0.05651016311940483
VNM,9,0.0
VNM,10,0.0
VNM,11,0.0744733632614975
VNM,12,0.009339896361452398
VNM,13,0.0
VNM,14,0.0020349062921525
ZAF,1,0.0001562734304419
ZAF,2,1.402757726774702e-05
ZAF,3,4.209019694412859e-05
ZAF,4,1.981556239126394e-06
ZAF,5,0.0007059207214246333
ZAF,6,1.2294137611072137e-06
ZAF,7,4.014386644158549e-09
ZAF,8,0.0316856251134909
ZAF,9,2.0159553249369357e-05
ZAF,10,0.0001699056767603
ZAF,11,0.039603115235101766
ZAF,12,0.0018923693922560001
ZAF,13,5.3922020544341954e-05
ZAF,14,0.0003744802663433
