,,0
SGP,8,0.0
SGP,9,3.1744298958725824e-05
SGP,10,0.0
SGP,11,0.0018648036698311874
SGP,12,0.0007310255468254875
SGP,13,3.285130282101003e-07
SGP,14,7.566973754843904e-07
SVK,1,6.601865185379166e-05
SVK,2,2.5868634089657724e-05
SVK,3,2.89828086583502e-05
SVK,4,2.1170712893648044e-07
SVK,5,0.00016758078069180102
SVK,6,0.0
SVK,7,9.222253532982625e-06
SVK,8,0.11500189463297951
SVK,9,6.658478536812821e-05
SVK,10,9.148383433517926e-05
SVK,11,0.03988829215033562
SVK,12,0.005873189330941737
SVK,13,2.0983195483639838e-08
SVK,14,8.091024898746366e-05
SVN,1,8.764632547386087e-05
SVN,2,3.61952117651138e-05
SVN,3,1.033844643123303e-05
SVN,4,1.3867383985869607e-07
SVN,5,0.0003806690406240375
SVN,6,0.0
SVN,7,0.0
SVN,8,0.16797408954261506
SVN,9,0.00014799072248658873
SVN,10,3.722264120480153e-06
SVN,11,0.034873530576899875
SVN,12,0.0018076739946827375
SVN,13,1.1004516660496979e-06
SVN,14,0.0003316460951871
SWE,1,0.00036230174863083754
SWE,2,6.288155009191821e-06
SWE,3,3.370294586942655e-05
SWE,4,1.4013162553238106e-06
SWE,5,0.0001982328216351834
SWE,6,1.0801990572526832e-05
SWE,7,0.0
SWE,8,0.0021124719666385126
SWE,9,1.9644689292899363e-05
SWE,10,5.89219499267778e-06
SWE,11,0.009652615856190613
SWE,12,0.0007182480081470252
SWE,13,2.410435327722528e-07
SWE,14,4.894830179055251e-05
THA,1,0.00024116559144437497
THA,2,3.6069709207949186e-05
THA,3,5.388476394266153e-05
THA,4,1.8755823139388621e-06
THA,5,0.0011918582819707751
THA,6,5.447800366736088e-06
THA,7,0.0
THA,8,0.07638506679487694
THA,9,5.98605208827904e-05
THA,10,0.0
THA,11,0.11736147233264525
THA,12,0.007872086119983164
THA,13,0.0
THA,14,0.00044865697443981255
TUN,1,0.0005623473405187749
TUN,2,4.068656778029555e-06
TUN,3,6.8124140409906155e-06
TUN,4,0.0
TUN,5,0.0017095674997894376
TUN,6,0.0
TUN,7,5.452655484712335e-07
TUN,8,0.04827701097159011
TUN,9,0.0
TUN,10,5.082572407263573e-06
TUN,11,0.03013435097577451
TUN,12,0.006384461793121787
TUN,13,0.0
TUN,14,0.00046513129978293754
TUR,1,8.283171507368007e-05
TUR,2,1.2708577217958866e-05
TUR,3,1.6649225013289583e-05
TUR,4,3.5425585513707144e-06
TUR,5,0.00014004953493959227
TUR,6,2.2771835414105233e-05
TUR,7,4.377376770661399e-07
TUR,8,0.031566150557751145
TUR,9,2.9220809781267067e-05
TUR,10,2.460614778054552e-06
TUR,11,0.023741722544498862
TUR,12,0.0047742817781315375
TUR,13,0.0
TUR,14,0.000350660323662
TWN,1,0.00022830717366939998
TWN,2,8.859325513751509e-06
TWN,3,1.1297355265389681e-05
TWN,4,8.147157697378508e-07
TWN,5,0.001945919224232425
TWN,6,2.155198329267509e-05
TWN,7,0.0
TWN,8,0.012714612659770726
TWN,9,5.024391475958912e-05
TWN,10,1.2955620348676096e-05
TWN,11,0.010549266597101726
TWN,12,0.001467396129257625
TWN,13,8.331528500276107e-07
TWN,14,1.0112338820641253e-05
UKR,1,0.0003175864665203875
UKR,2,7.818921270292417e-05
UKR,3,7.257258431275226e-05
UKR,4,1.8477382408702894e-07
UKR,5,0.0011971748489328503
UKR,6,1.391064499598595e-05
UKR,7,5.297089052561312e-05
UKR,8,0.22747586108214943
UKR,9,0.0001664207961115081
UKR,10,0.00039724697745935003
UKR,11,0.05976264932064122
UKR,12,0.016358974227168213
UKR,13,0.00032271514036263845
UKR,14,0.00075140642123575
USA,1,0.0001733455396966375
USA,2,3.262084745951418e-05
USA,3,1.3986309156705822e-05
USA,4,1.0511291686840896e-05
USA,5,0.0010999090266861375
USA,6,2.885880646585065e-05
USA,7,2.898959718776219e-06
USA,8,0.045235241660348695
USA,9,4.001601562135121e-05
USA,10,1.9466313516163177e-06
USA,11,0.029423740307911013
USA,12,0.000479402447325225
USA,13,8.155956866148737e-06
USA,14,2.9280866024998493e-05
VNM,1,0.0003878007350314
VNM,2,0.0
VNM,3,0.00013339818050241142
VNM,4,4.026239395453346e-06
VNM,5,0.0030477864925801124
VNM,6,3.0342571033090566e-05
VNM,7,0.0
VNM,8,0.0964126581505662
VNM,9,0.0
VNM,10,0.0
VNM,11,0.19318417848911035
VNM,12,0.020456374492516936
VNM,13,0.0
VNM,14,0.0048779580485641995
ZAF,1,0.0002421966891540625
ZAF,2,1.925194408592941e-05
ZAF,3,6.297927238631525e-05
ZAF,4,5.8325687401743435e-06
ZAF,5,0.00126620669301385
ZAF,6,0.0
ZAF,7,1.5347734488853535e-08
ZAF,8,0.059495122954405025
ZAF,9,2.5929528902940686e-05
ZAF,10,0.0002691129685244875
ZAF,11,0.06403673973107277
ZAF,12,0.0029115790388722254
ZAF,13,6.629139831707243e-06
ZAF,14,0.0005425466210456501
